ID,Age,Location,Seniority-Book
82640,32,united kingdom,1997
82642,22,germany,1998
82651,45,canada,1998
82699,32,canada,2003
82702,17,united kingdom,2000
82711,29,united kingdom,2000
82712,56,canada,1988
82721,33,united kingdom,1990
82728,29,united kingdom,1996
82751,28,canada,1995
82752,23,germany,1998
82756,51,canada,1996
82762,31,germany,1999
82769,25,australia,2003
82794,48,australia,1995
82808,24,australia,1994
82845,47,canada,2001
82889,43,germany,1972
82909,21,canada,2002
82911,15,australia,2003
82946,54,united kingdom,1996
82961,22,united kingdom,1999
82967,28,canada,1995
82968,32,canada,2000
82984,21,germany,1994
83001,21,canada,2002
83002,45,canada,2002
83007,26,italy,1994
83011,25,canada,2001
83021,41,germany,2003
83031,27,germany,1999
83052,45,italy,2002
83076,43,united kingdom,1995
83113,30,united kingdom,2000
83119,34,united kingdom,1997
83120,36,canada,2002
83134,27,italy,1990
83144,37,germany,1999
83164,23,germany,1997
83175,35,australia,2004
83185,40,germany,2002
83205,42,canada,2002
83206,36,canada,1997
83239,21,canada,1997
83251,26,canada,2002
83258,15,united kingdom,1984
83278,59,canada,2000
83304,55,united kingdom,2002
83306,69,canada,2002
83313,35,united kingdom,2003
83314,33,germany,2000
83319,18,switzerland,1999
83333,34,canada,1981
83355,32,canada,1994
83364,40,italy,1990
83406,29,canada,2000
83417,38,canada,1999
83431,35,canada,1998
83433,27,spain,1999
83444,23,germany,1999
83462,22,australia,2001
83470,33,germany,1990
83473,26,canada,2001
83488,14,canada,1985
83499,34,canada,1987
83501,54,germany,1990
83506,19,united kingdom,1996
83528,50,canada,2001
83539,32,canada,2001
83543,37,canada,2000
83547,48,switzerland,2000
83566,21,france,1990
83567,40,united kingdom,2000
83593,36,canada,1986
83600,32,germany,1990
83604,43,germany,1992
83606,56,canada,1988
83610,29,canada,1988
83627,24,france,1999
83660,23,canada,1998
83661,23,united kingdom,2003
83674,38,spain,1996
83684,13,italy,1996
83689,45,united kingdom,2000
83698,62,canada,2003
83703,31,switzerland,2003
83716,16,australia,2003
83722,59,france,2000
83726,44,germany,1999
83743,30,united kingdom,2004
83753,21,united kingdom,1994
83758,9,australia,2001
83773,52,united kingdom,1999
83779,55,canada,2001
83808,62,switzerland,2002
83846,26,canada,1998
83847,34,germany,2001
83849,28,germany,1991
83853,41,germany,2001
83869,30,canada,2000
83879,35,italy,2002
83880,39,germany,1978
83884,51,australia,1996
83889,23,france,2002
83910,62,spain,1999
83923,59,australia,2001
83950,41,italy,1990
83962,62,australia,1995
84004,21,united kingdom,2004
84020,35,italy,1999
84027,56,canada,2001
84035,24,germany,2002
84051,32,spain,2001
84079,27,germany,2001
84086,32,italy,2003
84094,53,canada,2003
84109,37,australia,1989
84119,68,canada,2003
84122,56,spain,2001
84126,40,germany,2000
84129,51,australia,2002
84168,44,united kingdom,1997
84169,46,germany,1993
84200,56,united kingdom,2003
84218,35,spain,2000
84225,35,germany,2003
84229,36,germany,1991
84266,31,germany,2003
84267,27,united kingdom,1992
84290,44,germany,1993
84295,36,france,1997
84325,18,united kingdom,2000
84327,39,spain,2004
84337,54,italy,2002
84347,19,germany,2003
84348,26,germany,1999
84351,38,germany,2003
84355,51,spain,1996
84358,42,switzerland,2003
84361,25,united kingdom,1997
84365,41,germany,1971
84374,28,italy,1990
84399,53,germany,1999
84415,37,germany,1996
84418,29,germany,2002
84421,32,germany,1998
84423,19,spain,1976
84428,31,germany,1995
84433,19,germany,2002
84437,37,germany,1997
84464,44,australia,2001
84468,49,canada,1999
84490,14,united kingdom,1978
84517,30,germany,1998
84521,46,united kingdom,2002
84553,39,germany,1997
84562,40,australia,2000
84564,22,united kingdom,1975
84567,32,france,1990
84589,64,canada,1994
84606,73,australia,1992
84607,13,australia,1981
84613,36,germany,2002
84614,26,france,2001
84617,64,australia,1997
84619,44,germany,1990
84622,33,france,2001
84667,65,canada,2001
84670,69,canada,1979
84671,43,canada,1998
84677,26,france,2000
84696,28,united kingdom,1998
84700,60,canada,1990
84716,44,new zealand,1997
84749,23,spain,1971
84754,18,canada,1996
84784,19,canada,2004
84801,44,germany,2001
84831,7,germany,1993
84847,30,canada,2001
84856,52,united kingdom,1998
84867,34,germany,2002
84869,26,spain,1996
84887,40,australia,1992
84896,61,canada,2001
84908,33,germany,2001
84915,40,italy,1998
84927,35,canada,1988
84950,24,france,2001
84955,43,france,1998
84956,57,canada,1992
84974,35,germany,1995
84984,12,canada,1993
84988,42,france,2002
84994,34,france,2000
84995,26,france,1999
85006,30,italy,2002
85023,15,australia,1990
85033,30,canada,2001
85039,30,united kingdom,1999
85042,29,spain,1984
85047,29,germany,1990
85050,38,united kingdom,1990
85091,29,italy,2003
85097,23,united kingdom,1990
85099,34,united kingdom,1995
85102,17,united kingdom,1997
85109,21,spain,2001
85112,34,canada,1961
85115,27,spain,2000
85136,18,australia,1992
85145,28,spain,1998
85161,24,canada,2002
85166,45,germany,1990
85173,27,germany,2003
85213,26,canada,1989
85240,23,italy,2003
85243,21,australia,1984
85250,36,germany,1990
85263,33,canada,1990
85265,43,new zealand,1992
85275,21,australia,1995
85277,61,germany,2002
85278,30,united kingdom,1990
85294,54,germany,2001
85305,48,united kingdom,2000
85314,35,germany,1987
85315,19,germany,1995
85316,51,germany,1997
85327,27,united kingdom,2003
85345,34,spain,2001
85397,59,australia,1990
85398,31,germany,1983
85413,13,australia,1990
85416,40,germany,2001
85424,22,canada,1982
85429,32,australia,1999
85433,33,germany,1998
85469,37,canada,2002
85479,21,united kingdom,1999
85494,22,australia,1999
85508,17,united kingdom,1999
85509,20,united kingdom,1998
85512,26,germany,2002
85526,36,canada,2002
85533,22,canada,2001
85570,27,germany,1999
85615,24,germany,1991
85620,54,canada,1980
85627,21,united kingdom,1997
85631,21,canada,2003
85638,39,germany,1989
85639,35,canada,1999
85658,36,germany,1992
85667,25,australia,2004
85669,26,united kingdom,2003
85698,25,italy,1998
85726,49,new zealand,1966
85746,34,united kingdom,1996
85805,28,germany,1988
85809,26,australia,2001
85815,15,united kingdom,1999
85829,35,united kingdom,1992
85839,33,spain,2002
85842,3,spain,2004
85872,36,australia,1990
85923,28,canada,1995
85928,32,germany,2001
85930,27,germany,2002
85936,35,italy,1994
85939,42,united kingdom,1986
85944,23,new zealand,1996
85962,20,canada,1992
85981,24,canada,2003
85984,56,canada,1986
85985,52,canada,1996
86001,31,canada,1997
86011,37,australia,1999
86015,16,australia,1997
86033,26,australia,1977
86038,28,new zealand,1994
86040,29,germany,1997
86043,45,united kingdom,2002
86044,28,france,1995
86082,33,canada,1994
86092,22,united kingdom,1980
86111,29,united kingdom,1985
86140,31,italy,1999
86148,27,canada,2001
86159,35,canada,1993
86161,34,italy,2002
86183,27,germany,2000
86193,17,canada,1995
86202,26,australia,1943
86203,37,canada,1997
86219,26,germany,2000
86220,22,australia,2003
86231,25,italy,1995
86238,42,canada,2004
86255,20,spain,2002
86270,33,united kingdom,2003
86286,46,germany,1997
86302,29,canada,2001
86304,20,united kingdom,1985
86322,31,canada,2001
86331,20,germany,2000
86332,23,spain,2000
86335,24,spain,1997
86337,30,germany,2000
86346,38,france,1991
86392,25,canada,1992
86424,35,germany,1995
86446,49,united kingdom,2003
86448,49,united kingdom,1975
86454,22,spain,1972
86462,29,canada,2004
86472,67,switzerland,1990
86493,23,canada,1988
86508,49,italy,1992
86549,43,germany,1984
86582,30,france,1994
86583,31,germany,2003
86590,29,united kingdom,1994
86595,39,canada,2003
86607,53,spain,2002
86665,28,united kingdom,2003
86683,19,spain,2001
86684,45,new zealand,2002
86691,27,united kingdom,1972
86697,34,australia,2000
86705,27,germany,1990
86713,34,canada,1998
86723,22,spain,2001
86731,20,france,1998
86751,26,united kingdom,2002
86797,26,france,2002
86817,32,canada,2000
86856,28,france,2000
86873,27,united kingdom,1997
86874,27,australia,2002
86875,22,france,1999
86876,19,germany,2000
86877,25,canada,2001
86883,27,germany,2000
86887,25,germany,1994
86914,20,australia,2000
86929,21,spain,2001
86937,28,germany,2001
86965,35,canada,1995
86966,43,switzerland,2002
86973,43,canada,1992
86995,48,canada,1999
87021,0,canada,1996
87024,43,australia,2004
87031,31,switzerland,2000
87036,46,germany,1997
87056,28,germany,1998
87114,52,canada,2003
87118,19,spain,1998
87122,70,united kingdom,1997
87132,46,spain,2001
87200,30,new zealand,1990
87220,54,united kingdom,2002
87246,44,spain,1998
87275,26,germany,1981
87290,25,germany,1998
87297,17,germany,1999
87303,20,canada,1996
87310,11,canada,2000
87317,30,spain,2000
87326,35,spain,1994
87327,41,france,2002
87333,31,united kingdom,1997
87337,25,canada,1984
87341,24,spain,1984
87365,41,spain,2001
87366,29,spain,1999
87370,24,spain,1985
87388,52,germany,1984
87412,37,canada,2002
87413,47,canada,2000
87419,26,canada,1987
87455,28,germany,1997
87476,29,united kingdom,1998
87482,36,spain,1999
87491,13,australia,1994
87493,27,spain,1999
87498,44,france,2001
87526,25,switzerland,2002
87543,41,australia,1997
87562,37,italy,2002
87569,42,switzerland,1973
87586,23,spain,2001
87588,25,switzerland,2001
87595,42,spain,1995
87604,50,germany,1997
87617,27,france,1990
87635,45,united kingdom,2000
87649,57,australia,2004
87661,62,canada,2001
87682,61,france,2003
87692,31,spain,1998
87705,58,italy,1990
87707,23,france,1996
87712,19,canada,2003
87733,57,spain,2002
87735,23,spain,2003
87742,32,spain,1996
87747,23,canada,2001
87776,34,spain,2001
87790,59,spain,1990
87825,40,italy,2003
87850,27,united kingdom,1984
87855,20,germany,2003
87869,27,australia,1994
87872,33,spain,2002
87879,37,germany,2000
87915,65,new zealand,1992
87941,47,australia,2002
87942,22,united kingdom,1994
87967,56,new zealand,2003
87968,28,canada,1990
87998,26,france,1999
88002,34,france,2000
88005,24,france,1972
88008,43,spain,1993
88011,23,united kingdom,1999
88029,47,canada,1996
88031,33,canada,2003
88050,29,united kingdom,1999
88053,29,canada,1995
88072,35,germany,2004
88078,18,united kingdom,2002
88087,23,germany,1999
88096,16,canada,1993
88120,32,italy,1999
88132,37,canada,1990
88175,26,italy,2002
88203,23,new zealand,2004
88232,56,italy,1998
88234,34,canada,2003
88254,35,australia,1986
88264,46,spain,1999
88283,24,germany,2002
88313,34,canada,1994
88326,19,canada,1985
88364,45,new zealand,1991
88390,27,france,1946
88395,40,germany,1995
88396,25,switzerland,2000
88412,36,canada,1995
88459,55,united kingdom,2003
88461,37,united kingdom,1990
88496,27,united kingdom,1998
88576,28,spain,2004
88580,18,canada,1997
88586,37,germany,2001
88601,19,canada,2001
88677,44,canada,1994
88779,35,germany,1997
88784,55,spain,1999
88791,54,australia,2000
88800,28,canada,1998
88805,26,new zealand,1997
88810,43,switzerland,1998
88813,21,canada,1999
88882,29,australia,1998
88886,53,united kingdom,2003
88887,55,australia,1997
88890,35,australia,1980
88891,20,canada,2002
88897,33,canada,1991
88935,38,germany,1992
88969,19,australia,2003
88979,44,germany,2002
88993,76,canada,1994
89005,29,australia,2002
89009,57,new zealand,1990
89013,43,canada,2002
89023,33,united kingdom,1991
89040,16,switzerland,2002
89079,54,canada,1995
89092,40,australia,1996
89106,15,australia,1996
89108,68,new zealand,1997
89117,43,united kingdom,2003
89125,19,australia,1996
89150,35,canada,2003
89155,31,canada,1997
89179,31,italy,1994
89207,26,united kingdom,1998
89218,61,canada,1996
89230,31,germany,1995
89243,28,united kingdom,2004
89248,33,germany,2002
89257,37,germany,1997
89259,51,germany,1990
89266,38,germany,2001
89277,46,germany,1999
89278,44,germany,1997
89316,52,france,1994
89320,60,australia,1994
89324,42,united kingdom,1989
89325,34,united kingdom,2003
89339,37,spain,2001
89361,25,germany,1980
89394,25,australia,1982
89398,48,united kingdom,2003
89403,39,australia,1999
89412,26,germany,2001
89414,19,france,2001
89425,16,germany,1998
89435,33,canada,1999
89447,53,spain,2003
89453,38,united kingdom,1999
89475,26,canada,1999
89504,24,spain,2002
89509,24,spain,1997
89522,28,france,2002
89525,49,germany,1998
89558,28,spain,2001
89568,33,spain,1995
89631,45,united kingdom,1999
89670,31,united kingdom,1979
89687,34,germany,2002
89690,30,france,2001
89719,16,italy,1987
89752,25,australia,2002
89761,54,italy,1997
89833,12,australia,2002
89847,67,australia,2001
89866,25,spain,1995
89876,18,germany,2002
89891,34,spain,2004
89986,16,spain,1993
90025,54,united kingdom,2004
90031,23,united kingdom,1990
90043,37,spain,1995
90054,33,united kingdom,2000
90072,27,australia,2001
90092,30,united kingdom,2003
90105,35,france,1994
90118,37,united kingdom,1987
90123,68,united kingdom,2001
90130,36,united kingdom,2000
90138,23,united kingdom,1990
90148,33,spain,1998
90156,31,germany,1997
90162,21,spain,1991
90165,22,switzerland,1990
90177,23,germany,1992
90196,13,australia,1990
90223,19,germany,1999
90231,18,australia,1998
90232,23,france,2002
90239,18,united kingdom,1999
90268,31,spain,1999
90274,29,italy,1995
90277,23,france,1988
90285,46,united kingdom,1990
90286,26,australia,2002
90297,30,united kingdom,1995
90308,31,germany,2000
90318,23,new zealand,2004
90434,38,united kingdom,1992
90461,43,germany,1997
90469,24,new zealand,1998
90481,48,germany,2001
90488,53,germany,1998
90512,34,italy,1990
90515,26,italy,1992
90531,53,switzerland,1980
90534,35,italy,2001
90542,24,australia,1990
90551,40,italy,1990
90588,26,united kingdom,2000
90645,40,new zealand,1990
90694,36,germany,1998
90695,22,australia,1997
90721,19,united kingdom,1999
90722,19,united kingdom,2002
90793,30,united kingdom,1998
90830,41,germany,2003
90839,36,germany,1976
90856,16,spain,1998
90862,30,spain,2001
90882,40,germany,1997
90893,26,italy,1990
90920,36,italy,1990
90949,36,united kingdom,1992
90952,42,italy,1999
91005,32,germany,2002
91010,24,france,2002
91031,29,germany,1980
91047,33,united kingdom,2003
91061,17,italy,2002
91135,28,italy,1986
91144,26,italy,1990
91157,21,new zealand,2003
91203,30,united kingdom,1999
91228,29,germany,1990
91251,35,united kingdom,1990
91254,30,spain,2001
91325,24,united kingdom,1981
91327,63,australia,2002
91344,32,australia,2001
91368,43,switzerland,1990
91390,63,australia,1980
91422,31,germany,1998
91425,22,united kingdom,1999
91449,34,united kingdom,1996
91512,32,germany,1995
91518,18,germany,2002
91519,45,united kingdom,1992
91548,19,united kingdom,2003
91554,47,spain,2001
91576,31,united kingdom,2001
91603,23,united kingdom,1999
91614,21,germany,1998
91639,37,germany,2003
91660,27,germany,2003
91673,23,new zealand,2000
91694,25,australia,1986
91813,46,australia,1991
91818,20,germany,1996
91819,30,france,2002
91878,36,united kingdom,1990
91932,58,united kingdom,2002
91957,62,switzerland,2001
91973,49,germany,1990
92074,48,united kingdom,1999
92084,27,australia,1993
92130,43,australia,1990
92162,25,new zealand,2002
92178,40,germany,1989
92197,34,australia,1999
92208,33,australia,1997
92219,55,united kingdom,2002
92225,32,spain,1985
92234,31,spain,1999
92244,51,spain,1974
92282,52,germany,2000
92298,32,germany,1993
92321,38,united kingdom,1996
92355,21,australia,1995
92388,20,united kingdom,2001
92405,26,germany,2003
92419,26,spain,2000
92421,48,germany,1998
92427,33,germany,2001
92442,53,germany,2002
92451,28,australia,1990
92460,28,germany,1992
92518,18,germany,2002
92527,14,australia,1998
92560,30,germany,2002
92571,20,spain,2002
92578,47,new zealand,1984
92579,19,germany,2002
92583,26,australia,1998
92595,26,germany,1989
92605,15,australia,1946
92617,40,germany,2003
92639,23,spain,2001
92659,26,australia,2000
92704,33,germany,1998
